action_record_id,personal_number,action_record_date,action_record_Time,aestination,transportation,departure,arrival,companion,companion_relationship,companion_count,companion_name,mask_usage,delflag,lastupdate
596,T123851,2025-07-03,12:10:00,コンビニ,自動車,諏訪市,茅野市,TRUE,同僚,0,,常に着用,FALSE,2025-07-10 07:38:42
597,T123851,2025-07-04,15:53:00,コンビニ,徒歩,岡谷市,下諏訪町,FALSE,,1,,時々着用,FALSE,2025-07-10 07:38:42
598,T123851,2025-07-05,11:24:00,病院,電車,諏訪市,岡谷市,FALSE,,3,,時々着用,FALSE,2025-07-10 07:38:42
599,T123851,2025-07-06,17:18:00,図書館,バス,茅野市,茅野市,FALSE,,2,,時々着用,FALSE,2025-07-10 07:38:42
600,T123851,2025-07-07,11:36:00,飲食店,徒歩,下諏訪町,岡谷市,FALSE,,2,,時々着用,FALSE,2025-07-10 07:38:42
601,T123851,2025-07-09,15:09:00,自宅,自転車,岡谷市,茅野市,TRUE,,2,山本 直子,時々着用,FALSE,2025-07-10 07:38:42
602,T123430,2025-07-01,17:08:00,コンビニ,自転車,下諏訪町,岡谷市,FALSE,,3,,常に着用,FALSE,2025-07-10 07:38:42
603,T123430,2025-07-02,13:24:00,大学,自転車,下諏訪町,茅野市,FALSE,,0,,時々着用,FALSE,2025-07-10 07:38:42
604,T123430,2025-07-03,08:03:00,病院,自転車,下諏訪町,富士見町,TRUE,同僚,3,,未着用,FALSE,2025-07-10 07:38:42
605,T123430,2025-07-04,13:56:00,図書館,自転車,富士見町,諏訪市,FALSE,,2,,常に着用,FALSE,2025-07-10 07:38:42
606,T123430,2025-07-05,15:46:00,病院,バス,岡谷市,岡谷市,FALSE,,1,,時々着用,FALSE,2025-07-10 07:38:42
607,T123430,2025-07-06,10:46:00,自宅,バス,下諏訪町,岡谷市,FALSE,,0,,常に着用,FALSE,2025-07-10 07:38:42
608,T123430,2025-07-07,08:16:00,自宅,バス,諏訪市,下諏訪町,TRUE,,0,,常に着用,FALSE,2025-07-10 07:38:42
609,T123430,2025-07-08,15:45:00,自宅,バス,諏訪市,茅野市,FALSE,,0,,時々着用,FALSE,2025-07-10 07:38:42
610,T123430,2025-07-10,14:45:00,大学,電車,茅野市,富士見町,FALSE,家族,2,,常に着用,FALSE,2025-07-10 07:38:42
611,T124294,2025-07-02,08:15:00,大学,自転車,岡谷市,富士見町,FALSE,,2,池田 篤司,未着用,FALSE,2025-07-10 07:38:42
612,T124294,2025-07-03,08:52:00,飲食店,自動車,下諏訪町,茅野市,FALSE,,2,,時々着用,FALSE,2025-07-10 07:38:42
613,T124294,2025-07-04,10:09:00,自宅,徒歩,富士見町,下諏訪町,FALSE,,0,阿部 涼平,常に着用,FALSE,2025-07-10 07:38:42
614,T124294,2025-07-05,08:11:00,コンビニ,自動車,茅野市,諏訪市,TRUE,,0,坂本 智也,時々着用,FALSE,2025-07-10 07:38:42
615,T124294,2025-07-06,14:06:00,図書館,自転車,茅野市,岡谷市,TRUE,,0,,時々着用,FALSE,2025-07-10 07:38:42
616,T124294,2025-07-07,08:52:00,駅,徒歩,茅野市,諏訪市,TRUE,友人,2,前田 春香,常に着用,FALSE,2025-07-10 07:38:42
617,T124294,2025-07-08,16:26:00,飲食店,電車,茅野市,下諏訪町,TRUE,友人,2,,常に着用,FALSE,2025-07-10 07:38:42
618,T124294,2025-07-09,15:09:00,病院,電車,下諏訪町,茅野市,TRUE,同僚,0,,常に着用,FALSE,2025-07-10 07:38:42
619,T124294,2025-07-10,13:51:00,駅,バス,富士見町,富士見町,TRUE,家族,0,藤井 舞,常に着用,FALSE,2025-07-10 07:38:42
620,69692,2025-07-01,16:50:00,自宅,自転車,茅野市,岡谷市,TRUE,,1,中川 浩,未着用,FALSE,2025-07-10 07:38:42
621,69692,2025-07-03,16:13:00,図書館,徒歩,岡谷市,富士見町,FALSE,,2,,時々着用,FALSE,2025-07-10 07:38:42
622,69692,2025-07-04,12:47:00,病院,徒歩,富士見町,富士見町,FALSE,同僚,0,,時々着用,FALSE,2025-07-10 07:38:42
623,69692,2025-07-05,12:38:00,飲食店,電車,富士見町,諏訪市,FALSE,家族,3,,時々着用,FALSE,2025-07-10 07:38:42
624,69692,2025-07-06,08:34:00,自宅,電車,富士見町,下諏訪町,FALSE,,1,池田 翔太,時々着用,FALSE,2025-07-10 07:38:42
625,69692,2025-07-07,11:10:00,駅,自転車,諏訪市,茅野市,FALSE,家族,2,,未着用,FALSE,2025-07-10 07:38:42
626,69692,2025-07-08,15:56:00,自宅,電車,茅野市,富士見町,TRUE,同僚,0,中村 零,時々着用,FALSE,2025-07-10 07:38:42
627,69692,2025-07-09,09:16:00,自宅,バス,下諏訪町,岡谷市,FALSE,友人,0,,時々着用,FALSE,2025-07-10 07:38:42
628,69692,2025-07-10,10:07:00,病院,自転車,富士見町,岡谷市,FALSE,友人,3,,未着用,FALSE,2025-07-10 07:38:42
629,41304,2025-07-03,14:52:00,大学,自動車,富士見町,諏訪市,FALSE,,2,,時々着用,FALSE,2025-07-10 07:38:42
630,41304,2025-07-04,13:54:00,病院,徒歩,富士見町,岡谷市,FALSE,,2,,未着用,FALSE,2025-07-10 07:38:42
631,41304,2025-07-06,14:22:00,自宅,徒歩,諏訪市,茅野市,TRUE,,2,,未着用,FALSE,2025-07-10 07:38:42
632,41304,2025-07-07,10:54:00,大学,自転車,岡谷市,富士見町,TRUE,,1,山田 陽子,時々着用,FALSE,2025-07-10 07:38:42
633,41304,2025-07-08,13:37:00,コンビニ,自動車,下諏訪町,岡谷市,TRUE,,2,,未着用,FALSE,2025-07-10 07:38:42
634,63851,2025-07-01,15:37:00,コンビニ,徒歩,富士見町,富士見町,TRUE,,0,,未着用,FALSE,2025-07-10 07:38:42
635,63851,2025-07-02,09:34:00,駅,電車,諏訪市,岡谷市,TRUE,,0,中島 太郎,時々着用,FALSE,2025-07-10 07:38:42
636,63851,2025-07-03,08:13:00,コンビニ,自転車,下諏訪町,下諏訪町,TRUE,家族,3,,未着用,FALSE,2025-07-10 07:38:42
637,63851,2025-07-05,13:19:00,コンビニ,バス,茅野市,富士見町,TRUE,,0,,時々着用,FALSE,2025-07-10 07:38:42
638,63851,2025-07-07,14:49:00,図書館,徒歩,岡谷市,下諏訪町,TRUE,,1,,常に着用,FALSE,2025-07-10 07:38:42
639,63851,2025-07-08,15:51:00,図書館,電車,諏訪市,下諏訪町,FALSE,友人,0,佐藤 直子,時々着用,FALSE,2025-07-10 07:38:42
640,63851,2025-07-09,14:46:00,自宅,バス,富士見町,岡谷市,TRUE,家族,3,,時々着用,FALSE,2025-07-10 07:38:42
641,63851,2025-07-10,11:13:00,病院,自転車,富士見町,岡谷市,FALSE,,0,,常に着用,FALSE,2025-07-10 07:38:42
642,T125092,2025-07-01,08:54:00,大学,自動車,岡谷市,茅野市,TRUE,,3,,時々着用,FALSE,2025-07-10 07:38:42
643,T125092,2025-07-02,09:43:00,図書館,電車,下諏訪町,茅野市,TRUE,,0,,時々着用,FALSE,2025-07-10 07:38:42
644,T125092,2025-07-03,09:36:00,図書館,自動車,富士見町,下諏訪町,FALSE,,3,森 直人,常に着用,FALSE,2025-07-10 07:38:42
645,T125092,2025-07-04,15:46:00,図書館,徒歩,下諏訪町,下諏訪町,FALSE,家族,0,長谷川 千代,常に着用,FALSE,2025-07-10 07:38:42
646,T125092,2025-07-05,16:05:00,自宅,徒歩,下諏訪町,茅野市,FALSE,友人,0,,常に着用,FALSE,2025-07-10 07:38:42
647,T125092,2025-07-06,10:51:00,飲食店,自転車,諏訪市,諏訪市,FALSE,,3,,未着用,FALSE,2025-07-10 07:38:42
648,T125092,2025-07-07,16:18:00,駅,電車,下諏訪町,諏訪市,FALSE,家族,0,,未着用,FALSE,2025-07-10 07:38:42
649,T125092,2025-07-08,12:36:00,コンビニ,自動車,諏訪市,茅野市,FALSE,,1,鈴木 英樹,未着用,FALSE,2025-07-10 07:38:42
650,T125092,2025-07-09,15:21:00,駅,自転車,諏訪市,茅野市,FALSE,,0,,時々着用,FALSE,2025-07-10 07:38:42
651,59975,2025-07-02,13:57:00,駅,バス,富士見町,下諏訪町,FALSE,友人,0,,未着用,FALSE,2025-07-10 07:38:42
652,59975,2025-07-03,15:45:00,自宅,電車,岡谷市,諏訪市,TRUE,同僚,1,,時々着用,FALSE,2025-07-10 07:38:42
653,59975,2025-07-04,10:46:00,駅,バス,岡谷市,諏訪市,FALSE,友人,3,伊藤 学,時々着用,FALSE,2025-07-10 07:38:42
654,59975,2025-07-05,15:20:00,駅,徒歩,諏訪市,岡谷市,TRUE,家族,0,,未着用,FALSE,2025-07-10 07:38:42
655,59975,2025-07-06,09:28:00,コンビニ,電車,茅野市,茅野市,FALSE,,1,,時々着用,FALSE,2025-07-10 07:38:42
656,59975,2025-07-07,14:35:00,病院,バス,諏訪市,岡谷市,FALSE,,0,,時々着用,FALSE,2025-07-10 07:38:42
657,59975,2025-07-09,11:24:00,駅,自転車,下諏訪町,富士見町,TRUE,友人,3,,常に着用,FALSE,2025-07-10 07:38:42
658,59975,2025-07-10,15:27:00,大学,自転車,富士見町,下諏訪町,FALSE,,2,,時々着用,FALSE,2025-07-10 07:38:42
659,95483,2025-07-01,17:32:00,大学,バス,諏訪市,茅野市,FALSE,,3,,時々着用,FALSE,2025-07-10 07:38:42
660,95483,2025-07-02,14:42:00,図書館,バス,諏訪市,下諏訪町,FALSE,,3,渡辺 直樹,未着用,FALSE,2025-07-10 07:38:42
661,95483,2025-07-03,12:57:00,自宅,バス,岡谷市,諏訪市,TRUE,,0,,未着用,FALSE,2025-07-10 07:38:42
662,95483,2025-07-04,16:27:00,図書館,自転車,茅野市,岡谷市,FALSE,,0,,常に着用,FALSE,2025-07-10 07:38:42
663,95483,2025-07-05,08:00:00,図書館,自動車,諏訪市,富士見町,TRUE,友人,3,,常に着用,FALSE,2025-07-10 07:38:42
664,95483,2025-07-07,16:15:00,図書館,自転車,富士見町,岡谷市,FALSE,,3,渡辺 くみ子,常に着用,FALSE,2025-07-10 07:38:42
665,95483,2025-07-09,10:54:00,自宅,自動車,茅野市,下諏訪町,FALSE,友人,0,,未着用,FALSE,2025-07-10 07:38:42
666,95483,2025-07-10,14:35:00,コンビニ,徒歩,下諏訪町,下諏訪町,FALSE,家族,3,,未着用,FALSE,2025-07-10 07:38:42
667,T122151,2025-07-01,15:35:00,大学,電車,茅野市,下諏訪町,FALSE,同僚,3,佐々木 舞,未着用,FALSE,2025-07-10 07:38:42
668,T122151,2025-07-02,16:45:00,大学,自転車,茅野市,岡谷市,FALSE,同僚,3,,時々着用,FALSE,2025-07-10 07:38:42
669,T122151,2025-07-03,16:15:00,病院,バス,富士見町,茅野市,FALSE,家族,0,,未着用,FALSE,2025-07-10 07:38:42
670,T122151,2025-07-04,14:53:00,大学,徒歩,諏訪市,茅野市,TRUE,友人,3,,常に着用,FALSE,2025-07-10 07:38:42
671,T122151,2025-07-07,12:02:00,大学,自転車,下諏訪町,下諏訪町,TRUE,家族,3,鈴木 千代,時々着用,FALSE,2025-07-10 07:38:42
672,T122151,2025-07-08,08:30:00,図書館,電車,諏訪市,下諏訪町,FALSE,同僚,2,,時々着用,FALSE,2025-07-10 07:38:42
673,T122151,2025-07-09,10:45:00,病院,自動車,茅野市,諏訪市,TRUE,,1,,時々着用,FALSE,2025-07-10 07:38:42
674,T122151,2025-07-10,17:41:00,自宅,徒歩,岡谷市,茅野市,FALSE,同僚,0,,時々着用,FALSE,2025-07-10 07:38:42
675,T124087,2025-07-01,17:32:00,飲食店,自転車,諏訪市,下諏訪町,FALSE,,0,坂本 直子,未着用,FALSE,2025-07-10 07:38:42
676,T124087,2025-07-02,10:00:00,病院,自転車,諏訪市,富士見町,FALSE,家族,0,西村 舞,未着用,FALSE,2025-07-10 07:38:42
677,T124087,2025-07-03,10:41:00,駅,徒歩,富士見町,富士見町,TRUE,,1,,常に着用,FALSE,2025-07-10 07:38:42
678,T124087,2025-07-04,12:29:00,コンビニ,徒歩,諏訪市,岡谷市,FALSE,家族,0,松本 加奈,常に着用,FALSE,2025-07-10 07:38:42
679,T124087,2025-07-05,13:37:00,飲食店,徒歩,茅野市,下諏訪町,TRUE,,1,,未着用,FALSE,2025-07-10 07:38:42
680,T124087,2025-07-06,09:22:00,自宅,バス,茅野市,岡谷市,TRUE,,0,,時々着用,FALSE,2025-07-10 07:38:42
681,T124087,2025-07-07,11:53:00,大学,徒歩,諏訪市,茅野市,FALSE,,0,藤井 里佳,時々着用,FALSE,2025-07-10 07:38:42
682,T124087,2025-07-08,15:20:00,コンビニ,バス,富士見町,茅野市,TRUE,家族,2,,常に着用,FALSE,2025-07-10 07:38:42
683,T124087,2025-07-09,09:34:00,自宅,徒歩,茅野市,下諏訪町,TRUE,,0,前田 英樹,常に着用,FALSE,2025-07-10 07:38:42
684,T124087,2025-07-10,10:09:00,病院,自転車,岡谷市,諏訪市,FALSE,同僚,0,加藤 裕樹,時々着用,FALSE,2025-07-10 07:38:42
685,23155,2025-07-01,10:05:00,コンビニ,徒歩,諏訪市,岡谷市,TRUE,家族,0,,時々着用,FALSE,2025-07-10 07:38:42
686,23155,2025-07-02,14:15:00,飲食店,自動車,岡谷市,茅野市,FALSE,友人,2,,未着用,FALSE,2025-07-10 07:38:42
687,23155,2025-07-03,09:20:00,図書館,自転車,富士見町,茅野市,FALSE,,3,,常に着用,FALSE,2025-07-10 07:38:42
688,23155,2025-07-04,12:00:00,コンビニ,バス,下諏訪町,諏訪市,TRUE,友人,3,,常に着用,FALSE,2025-07-10 07:38:42
689,23155,2025-07-05,14:33:00,病院,徒歩,下諏訪町,下諏訪町,FALSE,同僚,3,,常に着用,FALSE,2025-07-10 07:38:42
690,23155,2025-07-06,08:32:00,自宅,電車,諏訪市,富士見町,FALSE,,0,,常に着用,FALSE,2025-07-10 07:38:42
691,23155,2025-07-07,15:24:00,飲食店,バス,諏訪市,諏訪市,FALSE,,0,,時々着用,FALSE,2025-07-10 07:38:42
692,23155,2025-07-08,17:41:00,飲食店,自動車,岡谷市,茅野市,FALSE,同僚,1,伊藤 翼,未着用,FALSE,2025-07-10 07:38:42
693,23155,2025-07-10,12:15:00,飲食店,自動車,岡谷市,岡谷市,FALSE,家族,3,青木 桃子,未着用,FALSE,2025-07-10 07:38:42
694,T124187,2025-07-02,10:07:00,駅,自動車,岡谷市,岡谷市,TRUE,友人,2,山田 花子,時々着用,FALSE,2025-07-10 07:38:42
695,T124187,2025-07-03,17:29:00,図書館,バス,諏訪市,富士見町,TRUE,家族,0,,時々着用,FALSE,2025-07-10 07:38:42
696,T124187,2025-07-04,12:42:00,駅,バス,茅野市,茅野市,TRUE,友人,3,藤原 春香,未着用,FALSE,2025-07-10 07:38:42
697,T124187,2025-07-05,15:30:00,自宅,電車,諏訪市,富士見町,TRUE,家族,0,前田 晃,時々着用,FALSE,2025-07-10 07:38:42
698,T124187,2025-07-06,08:45:00,自宅,自転車,岡谷市,諏訪市,TRUE,,0,斉藤 聡太郎,時々着用,FALSE,2025-07-10 07:38:42
699,T124187,2025-07-07,15:05:00,大学,バス,岡谷市,茅野市,TRUE,家族,2,,時々着用,FALSE,2025-07-10 07:38:42
700,T124187,2025-07-08,13:01:00,自宅,徒歩,茅野市,岡谷市,TRUE,同僚,0,高橋 結衣,未着用,FALSE,2025-07-10 07:38:42
701,T124187,2025-07-09,13:20:00,自宅,自動車,富士見町,岡谷市,TRUE,友人,0,田中 京助,未着用,FALSE,2025-07-10 07:38:42
702,T124187,2025-07-10,09:19:00,図書館,自動車,富士見町,富士見町,FALSE,,0,,常に着用,FALSE,2025-07-10 07:38:42
703,12011,2025-07-01,16:57:00,自宅,バス,岡谷市,岡谷市,TRUE,,0,,時々着用,FALSE,2025-07-10 07:38:42
704,12011,2025-07-02,13:22:00,コンビニ,徒歩,茅野市,下諏訪町,FALSE,家族,0,松本 幹,時々着用,FALSE,2025-07-10 07:38:42
705,12011,2025-07-03,11:55:00,病院,バス,茅野市,富士見町,TRUE,,0,,未着用,FALSE,2025-07-10 07:38:42
706,12011,2025-07-04,12:26:00,飲食店,電車,岡谷市,岡谷市,TRUE,,0,松本 知実,時々着用,FALSE,2025-07-10 07:38:42
707,12011,2025-07-05,11:22:00,図書館,バス,諏訪市,茅野市,TRUE,,0,吉田 舞,常に着用,FALSE,2025-07-10 07:38:42
708,12011,2025-07-07,10:50:00,大学,自転車,富士見町,富士見町,FALSE,,3,,未着用,FALSE,2025-07-10 07:38:42
709,12011,2025-07-08,13:44:00,飲食店,電車,富士見町,富士見町,TRUE,,2,,時々着用,FALSE,2025-07-10 07:38:42
710,12011,2025-07-09,15:26:00,駅,バス,茅野市,茅野市,TRUE,友人,0,,未着用,FALSE,2025-07-10 07:38:42
711,12011,2025-07-10,13:28:00,病院,自転車,富士見町,富士見町,FALSE,,2,,未着用,FALSE,2025-07-10 07:38:42
712,95848,2025-07-01,16:57:00,自宅,自動車,下諏訪町,岡谷市,FALSE,同僚,0,岡本 里佳,未着用,FALSE,2025-07-10 07:38:42
713,95848,2025-07-03,15:20:00,自宅,電車,富士見町,富士見町,FALSE,家族,2,前田 里佳,時々着用,FALSE,2025-07-10 07:38:42
714,95848,2025-07-04,10:53:00,駅,電車,富士見町,諏訪市,TRUE,,3,,常に着用,FALSE,2025-07-10 07:38:42
715,95848,2025-07-05,08:40:00,自宅,自動車,茅野市,諏訪市,FALSE,,2,,未着用,FALSE,2025-07-10 07:38:42
716,95848,2025-07-06,15:35:00,自宅,自転車,下諏訪町,岡谷市,TRUE,,2,,常に着用,FALSE,2025-07-10 07:38:42
717,95848,2025-07-09,09:59:00,駅,徒歩,茅野市,諏訪市,FALSE,家族,3,,未着用,FALSE,2025-07-10 07:38:42
718,95848,2025-07-10,13:22:00,大学,バス,諏訪市,富士見町,FALSE,友人,0,,常に着用,FALSE,2025-07-10 07:38:42
719,T123951,2025-07-01,14:25:00,飲食店,自転車,茅野市,岡谷市,FALSE,同僚,0,中島 桃子,常に着用,FALSE,2025-07-10 07:38:42
720,T123951,2025-07-02,09:30:00,自宅,自転車,諏訪市,下諏訪町,TRUE,同僚,0,小林 明美,未着用,FALSE,2025-07-10 07:38:42
721,T123951,2025-07-03,14:29:00,コンビニ,自動車,茅野市,岡谷市,FALSE,,0,,時々着用,FALSE,2025-07-10 07:38:42
722,T123951,2025-07-04,16:21:00,飲食店,バス,富士見町,岡谷市,FALSE,同僚,2,,時々着用,FALSE,2025-07-10 07:38:42
723,T123951,2025-07-05,15:15:00,大学,自転車,下諏訪町,岡谷市,TRUE,,0,,時々着用,FALSE,2025-07-10 07:38:42
724,T123951,2025-07-08,12:00:00,大学,電車,岡谷市,富士見町,TRUE,,2,小林 健一,時々着用,FALSE,2025-07-10 07:38:42
725,T123951,2025-07-09,15:32:00,病院,バス,岡谷市,諏訪市,FALSE,同僚,1,,時々着用,FALSE,2025-07-10 07:38:42
726,T123951,2025-07-10,10:50:00,自宅,自転車,諏訪市,富士見町,FALSE,友人,0,岡田 康弘,時々着用,FALSE,2025-07-10 07:38:42
727,T123403,2025-07-01,13:41:00,駅,自動車,諏訪市,諏訪市,TRUE,同僚,0,,時々着用,FALSE,2025-07-10 07:38:42
728,T123403,2025-07-03,10:45:00,駅,電車,下諏訪町,茅野市,TRUE,,0,,未着用,FALSE,2025-07-10 07:38:42
729,T123403,2025-07-04,14:47:00,飲食店,バス,諏訪市,茅野市,FALSE,同僚,0,,常に着用,FALSE,2025-07-10 07:38:42
730,T123403,2025-07-05,10:06:00,飲食店,バス,下諏訪町,茅野市,FALSE,,3,,未着用,FALSE,2025-07-10 07:38:42
731,T123403,2025-07-06,08:15:00,コンビニ,自動車,富士見町,茅野市,TRUE,,3,,時々着用,FALSE,2025-07-10 07:38:42
732,T123403,2025-07-07,08:23:00,駅,電車,下諏訪町,茅野市,TRUE,,2,井上 稔,時々着用,FALSE,2025-07-10 07:38:42
733,T123403,2025-07-08,16:14:00,駅,自動車,富士見町,茅野市,FALSE,,0,,未着用,FALSE,2025-07-10 07:38:42
734,T123403,2025-07-09,15:43:00,図書館,自動車,諏訪市,下諏訪町,TRUE,,0,,時々着用,FALSE,2025-07-10 07:38:42
735,T123403,2025-07-10,09:25:00,大学,自動車,茅野市,茅野市,FALSE,,3,,未着用,FALSE,2025-07-10 07:38:42
736,T124705,2025-07-01,17:40:00,飲食店,自転車,諏訪市,下諏訪町,FALSE,家族,0,高橋 幹,未着用,FALSE,2025-07-10 07:38:42
737,T124705,2025-07-02,14:56:00,飲食店,徒歩,岡谷市,茅野市,FALSE,,0,青木 学,時々着用,FALSE,2025-07-10 07:38:42
738,T124705,2025-07-03,16:46:00,自宅,徒歩,諏訪市,下諏訪町,TRUE,友人,3,阿部 花子,常に着用,FALSE,2025-07-10 07:38:42
739,T124705,2025-07-04,09:56:00,大学,バス,下諏訪町,茅野市,FALSE,,2,高橋 陽子,時々着用,FALSE,2025-07-10 07:38:42
740,T124705,2025-07-05,12:37:00,自宅,電車,富士見町,岡谷市,TRUE,同僚,0,,時々着用,FALSE,2025-07-10 07:38:42
741,T124705,2025-07-06,12:17:00,病院,バス,茅野市,岡谷市,TRUE,,2,鈴木 和也,時々着用,FALSE,2025-07-10 07:38:42
742,T124705,2025-07-07,08:05:00,駅,自転車,茅野市,諏訪市,FALSE,友人,0,,常に着用,FALSE,2025-07-10 07:38:42
743,T124705,2025-07-08,17:32:00,図書館,電車,諏訪市,茅野市,FALSE,,0,,未着用,FALSE,2025-07-10 07:38:42
744,T124705,2025-07-09,12:20:00,自宅,自動車,茅野市,諏訪市,TRUE,同僚,2,,常に着用,FALSE,2025-07-10 07:38:42
745,T124705,2025-07-10,14:32:00,駅,自動車,富士見町,富士見町,FALSE,,1,,常に着用,FALSE,2025-07-10 07:38:42
746,T125545,2025-07-01,10:30:00,図書館,自転車,下諏訪町,諏訪市,FALSE,友人,2,,時々着用,FALSE,2025-07-10 07:38:42
747,T125545,2025-07-02,16:32:00,飲食店,徒歩,茅野市,富士見町,FALSE,,0,,未着用,FALSE,2025-07-10 07:38:42
748,T125545,2025-07-03,09:20:00,自宅,自転車,茅野市,岡谷市,TRUE,,2,,未着用,FALSE,2025-07-10 07:38:42
749,T125545,2025-07-05,11:02:00,大学,電車,下諏訪町,岡谷市,FALSE,同僚,1,,常に着用,FALSE,2025-07-10 07:38:42
750,T125545,2025-07-06,14:09:00,自宅,自転車,諏訪市,富士見町,FALSE,家族,0,,常に着用,FALSE,2025-07-10 07:38:42
751,T125545,2025-07-07,08:34:00,コンビニ,電車,下諏訪町,下諏訪町,TRUE,,1,,常に着用,FALSE,2025-07-10 07:38:42
752,T125549,2025-07-01,16:22:00,図書館,バス,富士見町,諏訪市,TRUE,同僚,0,渡辺 晃,常に着用,FALSE,2025-07-10 07:38:42
753,T125549,2025-07-02,10:02:00,大学,バス,諏訪市,岡谷市,TRUE,,0,林 七夏,未着用,FALSE,2025-07-10 07:38:42
754,T125549,2025-07-03,13:40:00,飲食店,電車,茅野市,富士見町,FALSE,,3,,常に着用,FALSE,2025-07-10 07:38:42
755,T125549,2025-07-04,16:33:00,図書館,電車,諏訪市,茅野市,FALSE,同僚,0,,未着用,FALSE,2025-07-10 07:38:42
756,T125549,2025-07-05,08:03:00,駅,電車,富士見町,岡谷市,TRUE,友人,0,,常に着用,FALSE,2025-07-10 07:38:42
757,T125549,2025-07-07,09:28:00,図書館,電車,富士見町,諏訪市,TRUE,,0,,未着用,FALSE,2025-07-10 07:38:42
758,T125549,2025-07-09,11:15:00,コンビニ,自転車,岡谷市,諏訪市,FALSE,,3,,常に着用,FALSE,2025-07-10 07:38:42
759,T125973,2025-07-01,11:24:00,図書館,電車,岡谷市,下諏訪町,FALSE,家族,0,,未着用,FALSE,2025-07-10 07:38:42
760,T125973,2025-07-02,10:54:00,大学,自動車,下諏訪町,茅野市,TRUE,,3,,常に着用,FALSE,2025-07-10 07:38:42
761,T125973,2025-07-03,16:35:00,自宅,電車,諏訪市,富士見町,TRUE,,1,,未着用,FALSE,2025-07-10 07:38:42
762,T125973,2025-07-04,10:23:00,病院,自動車,岡谷市,岡谷市,FALSE,,1,,常に着用,FALSE,2025-07-10 07:38:42
763,T125973,2025-07-05,16:06:00,駅,電車,諏訪市,茅野市,FALSE,,0,,時々着用,FALSE,2025-07-10 07:38:42
764,T125973,2025-07-07,17:49:00,コンビニ,バス,下諏訪町,下諏訪町,TRUE,家族,0,,時々着用,FALSE,2025-07-10 07:38:42
765,T125973,2025-07-08,11:59:00,飲食店,自動車,諏訪市,下諏訪町,FALSE,,0,藤井 稔,常に着用,FALSE,2025-07-10 07:38:42
766,T124610,2025-07-03,17:41:00,飲食店,自転車,茅野市,岡谷市,TRUE,,0,加藤 加奈,時々着用,FALSE,2025-07-10 07:38:42
767,T124610,2025-07-04,10:49:00,病院,徒歩,茅野市,茅野市,TRUE,友人,1,,未着用,FALSE,2025-07-10 07:38:42
